Erreferentz,CUSEC,Municipio,total_women
7782011,2007501001,Villabona,0.9
7782027,2007501001,Villabona,0.9
7782013,2007501001,Villabona,0.9
7782001,2007501001,Villabona,0.9
7782015,2007501001,Villabona,0.9
7782019,2007501001,Villabona,0.9
7782021,2007501001,Villabona,0.9
7782022,2007501001,Villabona,0.9
7782023,2007501001,Villabona,0.9
7782025,2007501001,Villabona,0.9
7781043,2007501002,Villabona,0.6
7782131,2007501003,Villabona,0.7
7782128,2007501003,Villabona,0.7
7782127,2007501003,Villabona,0.7
7782036,2007501001,Villabona,0.9
7681034,2007501001,Villabona,0.9
7681046,2007501001,Villabona,0.9
7781053,2007501002,Villabona,0.6
7781047,2007501002,Villabona,0.6
7781059,2007501002,Villabona,0.6
7781060,2007501002,Villabona,0.6
7781056,2007501002,Villabona,0.6
7782109,2007501003,Villabona,0.7
7782107,2007501003,Villabona,0.7
7782106,2007501001,Villabona,0.9
7782087,2007501001,Villabona,0.9
7782110,2007501001,Villabona,0.9
7782096,2007501001,Villabona,0.9
7782095,2007501001,Villabona,0.9
7782094,2007501001,Villabona,0.9
7782093,2007501001,Villabona,0.9
7782092,2007501001,Villabona,0.9
7782091,2007501001,Villabona,0.9
7782090,2007501001,Villabona,0.9
7782089,2007501001,Villabona,0.9
7782088,2007501001,Villabona,0.9
7782130,2007501001,Villabona,0.9
7782065,2007501001,Villabona,0.9
7782066,2007501001,Villabona,0.9
7782067,2007501001,Villabona,0.9
7782068,2007501001,Villabona,0.9
7782070,2007501001,Villabona,0.9
7782071,2007501001,Villabona,0.9
7782086,2007501001,Villabona,0.9
7782074,2007501001,Villabona,0.9
7782063,2007501001,Villabona,0.9
7782076,2007501001,Villabona,0.9
7782077,2007501001,Villabona,0.9
7782078,2007501001,Villabona,0.9
7682168,2007501001,Villabona,0.9
7782079,2007501001,Villabona,0.9
7782080,2007501001,Villabona,0.9
7782081,2007501001,Villabona,0.9
7782082,2007501001,Villabona,0.9
7782064,2007501001,Villabona,0.9
7782099,2007501001,Villabona,0.9
7782136,2007501001,Villabona,0.9
7782138,2007501001,Villabona,0.9
7781050,2007501002,Villabona,0.6
7781028,2007501002,Villabona,0.6
7781048,2007501002,Villabona,0.6
7781037,2007501002,Villabona,0.6
7782124,2007501001,Villabona,0.9
7782024,2007501001,Villabona,0.9
7682174,2007501001,Villabona,0.9
7883027,2007501003,Villabona,0.7
7781077,2007501003,Villabona,0.7
8697100,2006404002,Pasaia,0.5
5580056,2001701001,Azkoitia,0.6
5580055,2001701001,Azkoitia,0.6
5580054,2001701001,Azkoitia,0.6
5580053,2001701001,Azkoitia,0.6
5580052,2001701001,Azkoitia,0.6
5580051,2001701001,Azkoitia,0.6
5580036,2001701001,Azkoitia,0.6
5580043,2001701001,Azkoitia,0.6
5580042,2001701001,Azkoitia,0.6
5580041,2001701001,Azkoitia,0.6
5580040,2001701001,Azkoitia,0.6
5580039,2001701001,Azkoitia,0.6
5681194,2001702001,Azkoitia,0.3
5680078,2001703002,Azkoitia,0.5
5680080,2001703002,Azkoitia,0.5
5383001,2001702002,Azkoitia,0.9
5680072,2001703002,Azkoitia,0.5
5581078,2001701002,Azkoitia,0.4
5581077,2001701002,Azkoitia,0.4
5581076,2001701002,Azkoitia,0.4
5581080,2001702002,Azkoitia,0.9
5581067,2001702002,Azkoitia,0.9
5581066,2001702002,Azkoitia,0.9
5581065,2001702002,Azkoitia,0.9
5581064,2001702002,Azkoitia,0.9
5581063,2001702002,Azkoitia,0.9
5685002,2001702002,Azkoitia,0.9
5581062,2001702002,Azkoitia,0.9
5581061,2001702002,Azkoitia,0.9
5681083,2001702002,Azkoitia,0.9
5379004,2001701001,Azkoitia,0.6
5581068,2001702002,Azkoitia,0.9
5479001,2001701001,Azkoitia,0.6
5778009,2001703003,Azkoitia,0.6
5580064,2001701002,Azkoitia,0.4
5580089,2001701002,Azkoitia,0.4
5581100,2001701002,Azkoitia,0.4
5480003,2001701001,Azkoitia,0.6
5680083,2001703004,Azkoitia,0.4
5479007,2001701001,Azkoitia,0.6
5581098,2001701002,Azkoitia,0.4
5580057,2001701001,Azkoitia,0.6
5384001,2001702002,Azkoitia,0.9
5580058,2001701001,Azkoitia,0.6
5580059,2001701001,Azkoitia,0.6
5580060,2001701001,Azkoitia,0.6
5580061,2001701001,Azkoitia,0.6
5580143,2001701001,Azkoitia,0.6
5580075,2001701001,Azkoitia,0.6
5782002,2001702002,Azkoitia,0.9
5681190,2001702002,Azkoitia,0.9
5681189,2001702001,Azkoitia,0.3
5585001,2001702002,Azkoitia,0.9
5681209,2001702001,Azkoitia,0.3
5681208,2001702001,Azkoitia,0.3
5583003,2001702002,Azkoitia,0.9
5681207,2001702001,Azkoitia,0.3
5681205,2001702001,Azkoitia,0.3
5681203,2001702001,Azkoitia,0.3
5681202,2001702001,Azkoitia,0.3
5483005,2001702002,Azkoitia,0.9
5681201,2001702001,Azkoitia,0.3
5483006,2001702002,Azkoitia,0.9
5681200,2001702001,Azkoitia,0.3
5483008,2001702002,Azkoitia,0.9
5681197,2001702001,Azkoitia,0.3
5482006,2001702002,Azkoitia,0.9
5681181,2001702001,Azkoitia,0.3
5681214,2001702001,Azkoitia,0.3
5681196,2001702001,Azkoitia,0.3
5681211,2001702001,Azkoitia,0.3
5681213,2001702001,Azkoitia,0.3
5680034,2001701002,Azkoitia,0.4
5680059,2001701002,Azkoitia,0.4
5580164,2001701002,Azkoitia,0.4
5681212,2001702001,Azkoitia,0.3
5681128,2001702001,Azkoitia,0.3
5681204,2001703002,Azkoitia,0.5
5681150,2001702001,Azkoitia,0.3
5681179,2001703002,Azkoitia,0.5
5580167,2001701002,Azkoitia,0.4
5681149,2001702001,Azkoitia,0.3
5681180,2001703002,Azkoitia,0.5
5681148,2001702002,Azkoitia,0.9
5681216,2001703002,Azkoitia,0.5
5681182,2001703002,Azkoitia,0.5
5680057,2001701002,Azkoitia,0.4
5681206,2001703002,Azkoitia,0.5
5681183,2001703002,Azkoitia,0.5
5580162,2001703001,Azkoitia,0.5
5681184,2001703002,Azkoitia,0.5
5580156,2001703001,Azkoitia,0.5
5680341,2001703002,Azkoitia,0.5
5681195,2001703002,Azkoitia,0.5
5580161,2001703001,Azkoitia,0.5
5681186,2001703002,Azkoitia,0.5
5580150,2001703001,Azkoitia,0.5
5681177,2001703002,Azkoitia,0.5
5681188,2001703002,Azkoitia,0.5
5580142,2001703001,Azkoitia,0.5
5680331,2001703002,Azkoitia,0.5
5681003,2001703002,Azkoitia,0.5
5681027,2001703002,Azkoitia,0.5
5681019,2001703002,Azkoitia,0.5
5681139,2001702002,Azkoitia,0.9
5681028,2001703002,Azkoitia,0.5
5681162,2001702002,Azkoitia,0.9
5681029,2001703002,Azkoitia,0.5
5681030,2001703002,Azkoitia,0.5
5681164,2001702002,Azkoitia,0.9
5681031,2001703002,Azkoitia,0.5
5681152,2001702002,Azkoitia,0.9
5681032,2001703002,Azkoitia,0.5
5681021,2001703002,Azkoitia,0.5
5681167,2001702002,Azkoitia,0.9
5681006,2001703002,Azkoitia,0.5
5681168,2001702002,Azkoitia,0.9
5681005,2001702001,Azkoitia,0.3
5681169,2001702002,Azkoitia,0.9
5681170,2001702002,Azkoitia,0.9
5681171,2001702002,Azkoitia,0.9
5681001,2001702001,Azkoitia,0.3
5681002,2001702001,Azkoitia,0.3
5681161,2001702001,Azkoitia,0.3
5681173,2001702002,Azkoitia,0.9
5681160,2001702001,Azkoitia,0.3
5580160,2001701002,Azkoitia,0.4
5580153,2001701002,Azkoitia,0.4
5580141,2001701002,Azkoitia,0.4
5680022,2001701002,Azkoitia,0.4
5680023,2001703001,Azkoitia,0.5
5681133,2001702002,Azkoitia,0.9
5681134,2001702002,Azkoitia,0.9
5681159,2001703004,Azkoitia,0.4
5681135,2001702002,Azkoitia,0.9
5681136,2001702002,Azkoitia,0.9
5681158,2001703004,Azkoitia,0.4
5580139,2001703003,Azkoitia,0.6
5580095,2001703003,Azkoitia,0.6
5580096,2001703003,Azkoitia,0.6
5681059,2001703004,Azkoitia,0.4
5685001,2001702002,Azkoitia,0.9
5681060,2001702001,Azkoitia,0.3
5681061,2001702001,Azkoitia,0.3
5681062,2001702001,Azkoitia,0.3
5680194,2001703002,Azkoitia,0.5
5681063,2001702001,Azkoitia,0.3
5681064,2001702001,Azkoitia,0.3
5681065,2001702001,Azkoitia,0.3
5681066,2001702001,Azkoitia,0.3
5681079,2001702001,Azkoitia,0.3
5681068,2001702001,Azkoitia,0.3
5681057,2001702001,Azkoitia,0.3
5680198,2001703003,Azkoitia,0.6
5681070,2001702001,Azkoitia,0.3
5680199,2001703003,Azkoitia,0.6
5680040,2001703002,Azkoitia,0.5
5680041,2001703002,Azkoitia,0.5
5680339,2001703004,Azkoitia,0.4
5680334,2001703004,Azkoitia,0.4
5680322,2001703004,Azkoitia,0.4
5681154,2001702001,Azkoitia,0.3
5680343,2001703004,Azkoitia,0.4
5681153,2001702001,Azkoitia,0.3
5681143,2001702001,Azkoitia,0.3
5681127,2001703002,Azkoitia,0.5
5681014,2001703002,Azkoitia,0.5
5681016,2001703002,Azkoitia,0.5
5681017,2001703002,Azkoitia,0.5
5681018,2001703002,Azkoitia,0.5
5681033,2001703002,Azkoitia,0.5
5681022,2001703002,Azkoitia,0.5
5581005,2001702002,Azkoitia,0.9
5681023,2001703004,Azkoitia,0.4
5680027,2001703001,Azkoitia,0.5
5680247,2001703002,Azkoitia,0.5
5680284,2001703002,Azkoitia,0.5
5680285,2001703002,Azkoitia,0.5
5681193,2001703002,Azkoitia,0.5
5680289,2001703004,Azkoitia,0.4
5680039,2001703002,Azkoitia,0.5
5581075,2001701002,Azkoitia,0.4
5681024,2001703004,Azkoitia,0.4
5681071,2001702001,Azkoitia,0.3
5680144,2001703003,Azkoitia,0.6
5681072,2001702001,Azkoitia,0.3
5680088,2001703003,Azkoitia,0.6
5681073,2001702001,Azkoitia,0.3
5681113,2001702001,Azkoitia,0.3
5681074,2001702001,Azkoitia,0.3
5681075,2001702001,Azkoitia,0.3
5681076,2001702001,Azkoitia,0.3
5681077,2001702001,Azkoitia,0.3
5681078,2001702001,Azkoitia,0.3
5681046,2001702001,Azkoitia,0.3
5680011,2001703003,Azkoitia,0.6
5681044,2001702001,Azkoitia,0.3
5681067,2001702001,Azkoitia,0.3
5681036,2001702001,Azkoitia,0.3
5681037,2001702001,Azkoitia,0.3
5681038,2001702001,Azkoitia,0.3
5681146,2001702001,Azkoitia,0.3
5680008,2001703003,Azkoitia,0.6
5681039,2001702001,Azkoitia,0.3
5680007,2001703003,Azkoitia,0.6
5681109,2001702001,Azkoitia,0.3
5680006,2001703003,Azkoitia,0.6
5681041,2001702001,Azkoitia,0.3
5681042,2001702001,Azkoitia,0.3
5681043,2001702001,Azkoitia,0.3
5681056,2001702001,Azkoitia,0.3
5681045,2001702001,Azkoitia,0.3
5681034,2001702001,Azkoitia,0.3
5681047,2001702001,Azkoitia,0.3
5681048,2001702002,Azkoitia,0.9
5681049,2001702002,Azkoitia,0.9
5580180,2001701001,Azkoitia,0.6
5681050,2001702002,Azkoitia,0.9
5681051,2001702002,Azkoitia,0.9
5681052,2001702002,Azkoitia,0.9
5681053,2001702002,Azkoitia,0.9
5580144,2001701001,Azkoitia,0.6
5580109,2001701001,Azkoitia,0.6
5580108,2001701001,Azkoitia,0.6
5681221,2001702002,Azkoitia,0.9
5483011,2001702002,Azkoitia,0.9
5579004,2001703003,Azkoitia,0.6
5580106,2001701001,Azkoitia,0.6
5680185,2001703001,Azkoitia,0.5
5680206,2001703004,Azkoitia,0.4
5680205,2001703001,Azkoitia,0.5
5680163,2001703001,Azkoitia,0.5
5580191,2001703003,Azkoitia,0.6
5680152,2001703001,Azkoitia,0.5
5680151,2001703001,Azkoitia,0.5
5680148,2001703001,Azkoitia,0.5
5680121,2001703001,Azkoitia,0.5
5680166,2001703001,Azkoitia,0.5
5680173,2001703001,Azkoitia,0.5
5681104,2001702002,Azkoitia,0.9
5680298,2001703001,Azkoitia,0.5
5680301,2001703001,Azkoitia,0.5
5680345,2001703001,Azkoitia,0.5
5581042,2001702002,Azkoitia,0.9
5680029,2001703001,Azkoitia,0.5
5680036,2001703001,Azkoitia,0.5
5380010,2001701001,Azkoitia,0.6
5681176,2001702002,Azkoitia,0.9
5276005,2001701001,Azkoitia,0.6
5276003,2001703003,Azkoitia,0.6
5680054,2001702002,Azkoitia,0.9
5680047,2001702002,Azkoitia,0.9
5375006,2001703003,Azkoitia,0.6
5376004,2001703003,Azkoitia,0.6
5276001,2001701001,Azkoitia,0.6
5778005,2001703003,Azkoitia,0.6
5580023,2001701002,Azkoitia,0.4
5580021,2001701002,Azkoitia,0.4
5678004,2001703003,Azkoitia,0.6
5580004,2001701002,Azkoitia,0.4
5580067,2001701002,Azkoitia,0.4
5680070,2001703001,Azkoitia,0.5
5580048,2001701002,Azkoitia,0.4
5580114,2001701001,Azkoitia,0.6
5580018,2001701002,Azkoitia,0.4
5580169,2001701001,Azkoitia,0.6
5580072,2001701002,Azkoitia,0.4
5580171,2001701001,Azkoitia,0.6
5580038,2001701002,Azkoitia,0.4
5680178,2001703001,Azkoitia,0.5
5580037,2001701002,Azkoitia,0.4
5580077,2001701002,Azkoitia,0.4
5580088,2001701002,Azkoitia,0.4
5580087,2001701002,Azkoitia,0.4
5580020,2001701001,Azkoitia,0.6
5580014,2001701001,Azkoitia,0.6
5580011,2001701001,Azkoitia,0.6
5580010,2001701001,Azkoitia,0.6
5580008,2001701001,Azkoitia,0.6
5581022,2001702002,Azkoitia,0.9
5580015,2001701001,Azkoitia,0.6
5581056,2001702002,Azkoitia,0.9
5580158,2001701002,Azkoitia,0.4
5580005,2001701002,Azkoitia,0.4
5580027,2001701002,Azkoitia,0.4
5581081,2001702002,Azkoitia,0.9
5580117,2001701002,Azkoitia,0.4
5580124,2001701001,Azkoitia,0.6
5680250,2001703001,Azkoitia,0.5
5580134,2001701001,Azkoitia,0.6
5680239,2001703001,Azkoitia,0.5
5580135,2001701001,Azkoitia,0.6
5580115,2001701001,Azkoitia,0.6
5580103,2001701001,Azkoitia,0.6
5580019,2001701002,Azkoitia,0.4
5580022,2001701002,Azkoitia,0.4
5580028,2001701002,Azkoitia,0.4
5680164,2001703001,Azkoitia,0.5
5580029,2001701002,Azkoitia,0.4
5680175,2001703001,Azkoitia,0.5
5580031,2001701002,Azkoitia,0.4
5580033,2001701002,Azkoitia,0.4
5680176,2001703001,Azkoitia,0.5
5780010,2001702002,Azkoitia,0.9
5680177,2001703001,Azkoitia,0.5
5680179,2001703001,Azkoitia,0.5
5680180,2001703001,Azkoitia,0.5
5680155,2001703001,Azkoitia,0.5
5680032,2001702002,Azkoitia,0.9
5680069,2001703001,Azkoitia,0.5
5580001,2001701002,Azkoitia,0.4
5580105,2001701001,Azkoitia,0.6
5680214,2001703003,Azkoitia,0.6
5580112,2001701001,Azkoitia,0.6
5580170,2001701001,Azkoitia,0.6
5580173,2001701001,Azkoitia,0.6
5680278,2001703002,Azkoitia,0.5
5680276,2001703002,Azkoitia,0.5
5680275,2001703002,Azkoitia,0.5
5680274,2001703002,Azkoitia,0.5
5680273,2001703002,Azkoitia,0.5
5680272,2001703002,Azkoitia,0.5
5680271,2001703002,Azkoitia,0.5
5680270,2001703002,Azkoitia,0.5
5680259,2001703002,Azkoitia,0.5
5680268,2001703004,Azkoitia,0.4
5680277,2001703003,Azkoitia,0.6
5680266,2001703003,Azkoitia,0.6
5680265,2001703004,Azkoitia,0.4
5680264,2001703004,Azkoitia,0.4
5680263,2001703004,Azkoitia,0.4
5680290,2001703001,Azkoitia,0.5
5680262,2001703004,Azkoitia,0.4
5680261,2001703004,Azkoitia,0.4
5680283,2001703001,Azkoitia,0.5
5680260,2001703004,Azkoitia,0.4
5680286,2001703003,Azkoitia,0.6
5680257,2001703001,Azkoitia,0.5
5680236,2001703001,Azkoitia,0.5
5680235,2001703001,Azkoitia,0.5
5680234,2001703001,Azkoitia,0.5
5680233,2001703001,Azkoitia,0.5
5680232,2001703001,Azkoitia,0.5
5680231,2001703001,Azkoitia,0.5
5680220,2001703001,Azkoitia,0.5
5680229,2001703001,Azkoitia,0.5
5680238,2001703001,Azkoitia,0.5
5680327,2001703001,Azkoitia,0.5
5680328,2001703001,Azkoitia,0.5
5680329,2001703001,Azkoitia,0.5
5680314,2001703001,Azkoitia,0.5
5680227,2001703001,Azkoitia,0.5
5680315,2001703001,Azkoitia,0.5
5680316,2001703001,Azkoitia,0.5
5680226,2001703001,Azkoitia,0.5
5680317,2001703001,Azkoitia,0.5
5680225,2001703001,Azkoitia,0.5
5680318,2001703001,Azkoitia,0.5
5680224,2001703001,Azkoitia,0.5
5680312,2001703001,Azkoitia,0.5
5680223,2001703001,Azkoitia,0.5
5680222,2001703001,Azkoitia,0.5
5680321,2001703001,Azkoitia,0.5
5680307,2001703001,Azkoitia,0.5
5680221,2001703001,Azkoitia,0.5
5680306,2001703001,Azkoitia,0.5
5680230,2001703001,Azkoitia,0.5
5680305,2001703001,Azkoitia,0.5
5680256,2001703001,Azkoitia,0.5
5680304,2001703001,Azkoitia,0.5
5680255,2001703001,Azkoitia,0.5
5680303,2001703001,Azkoitia,0.5
5680302,2001703001,Azkoitia,0.5
5680254,2001703001,Azkoitia,0.5
5680253,2001703001,Azkoitia,0.5
5680300,2001703001,Azkoitia,0.5
5680252,2001703001,Azkoitia,0.5
5680310,2001703001,Azkoitia,0.5
5680299,2001703001,Azkoitia,0.5
5680251,2001703001,Azkoitia,0.5
5680308,2001703001,Azkoitia,0.5
5680248,2001703001,Azkoitia,0.5
5680258,2001703001,Azkoitia,0.5
5680337,2001703001,Azkoitia,0.5
5680342,2001703001,Azkoitia,0.5
5680344,2001703001,Azkoitia,0.5
5680246,2001703001,Azkoitia,0.5
5680245,2001703001,Azkoitia,0.5
5680324,2001703001,Azkoitia,0.5
5680244,2001703001,Azkoitia,0.5
5680309,2001703001,Azkoitia,0.5
5680243,2001703001,Azkoitia,0.5
5680242,2001703001,Azkoitia,0.5
5680091,2001703001,Azkoitia,0.5
5680120,2001703001,Azkoitia,0.5
5680241,2001703001,Azkoitia,0.5
5680119,2001703001,Azkoitia,0.5
5680109,2001703001,Azkoitia,0.5
5680240,2001703001,Azkoitia,0.5
5680117,2001703001,Azkoitia,0.5
5680311,2001703001,Azkoitia,0.5
5680126,2001703001,Azkoitia,0.5
5680237,2001703001,Azkoitia,0.5
5680115,2001703001,Azkoitia,0.5
5680296,2001703001,Azkoitia,0.5
5680114,2001703001,Azkoitia,0.5
5680323,2001703001,Azkoitia,0.5
5680325,2001703001,Azkoitia,0.5
5680182,2001703001,Azkoitia,0.5
5680171,2001703001,Azkoitia,0.5
5680326,2001703001,Azkoitia,0.5
5680170,2001703001,Azkoitia,0.5
5680150,2001703003,Azkoitia,0.6
5680169,2001703001,Azkoitia,0.5
5680158,2001703003,Azkoitia,0.6
5680168,2001703001,Azkoitia,0.5
5680159,2001703003,Azkoitia,0.6
5680167,2001703001,Azkoitia,0.5
5680160,2001703003,Azkoitia,0.6
5680165,2001703001,Azkoitia,0.5
5680202,2001703003,Azkoitia,0.6
5680203,2001703003,Azkoitia,0.6
5680204,2001703003,Azkoitia,0.6
5680186,2001703003,Azkoitia,0.6
5680288,2001703003,Azkoitia,0.6
5580093,2001701002,Azkoitia,0.4
5680014,2001702002,Azkoitia,0.9
5581044,2001701002,Azkoitia,0.4
5580127,2001701002,Azkoitia,0.4
5580102,2001701002,Azkoitia,0.4
5582010,2001702002,Azkoitia,0.9
5580137,2001701002,Azkoitia,0.4
5582011,2001702002,Azkoitia,0.9
5580136,2001701002,Azkoitia,0.4
5580133,2001701002,Azkoitia,0.4
5582012,2001702002,Azkoitia,0.9
5481002,2001702002,Azkoitia,0.9
5580132,2001701002,Azkoitia,0.4
5580131,2001701002,Azkoitia,0.4
5581011,2001702002,Azkoitia,0.9
5580130,2001701002,Azkoitia,0.4
5580126,2001701002,Azkoitia,0.4
5580125,2001701002,Azkoitia,0.4
5680292,2001703003,Azkoitia,0.6
5580123,2001701002,Azkoitia,0.4
5580122,2001701002,Azkoitia,0.4
5580119,2001701002,Azkoitia,0.4
5580118,2001701002,Azkoitia,0.4
5580050,2001701002,Azkoitia,0.4
5680005,2001703003,Azkoitia,0.6
5580035,2001701002,Azkoitia,0.4
5581039,2001701002,Azkoitia,0.4
5678009,2001703003,Azkoitia,0.6
5581040,2001701002,Azkoitia,0.4
5678008,2001703003,Azkoitia,0.6
5581041,2001701002,Azkoitia,0.4
5680346,2001703003,Azkoitia,0.6
5681126,2001701002,Azkoitia,0.4
5680017,2001701002,Azkoitia,0.4
5680018,2001701002,Azkoitia,0.4
5680320,2001703001,Azkoitia,0.5
5680019,2001701002,Azkoitia,0.4
5680313,2001703001,Azkoitia,0.5
5680016,2001701002,Azkoitia,0.4
5680002,2001701002,Azkoitia,0.4
5580184,2001701002,Azkoitia,0.4
5681114,2001701002,Azkoitia,0.4
5681103,2001701002,Azkoitia,0.4
5681116,2001701002,Azkoitia,0.4
5681117,2001701002,Azkoitia,0.4
5580159,2001701002,Azkoitia,0.4
5581027,2001701002,Azkoitia,0.4
5581021,2001701002,Azkoitia,0.4
5581020,2001701002,Azkoitia,0.4
5581019,2001701002,Azkoitia,0.4
5581018,2001701002,Azkoitia,0.4
5581087,2001702002,Azkoitia,0.9
5580183,2001701001,Azkoitia,0.6
5581085,2001702002,Azkoitia,0.9
5480015,2001701001,Azkoitia,0.6
5581084,2001702002,Azkoitia,0.9
5480031,2001701001,Azkoitia,0.6
5581083,2001702002,Azkoitia,0.9
5581082,2001702002,Azkoitia,0.9
5680068,2001703003,Azkoitia,0.6
5681055,2001702002,Azkoitia,0.9
5681090,2001702002,Azkoitia,0.9
5680066,2001703003,Azkoitia,0.6
5681125,2001702002,Azkoitia,0.9
5680065,2001703002,Azkoitia,0.5
5680064,2001703002,Azkoitia,0.5
5581036,2001702002,Azkoitia,0.9
5581023,2001702002,Azkoitia,0.9
5681069,2001702002,Azkoitia,0.9
5581055,2001702002,Azkoitia,0.9
5581054,2001702002,Azkoitia,0.9
5581050,2001702002,Azkoitia,0.9
5680053,2001702002,Azkoitia,0.9
5581049,2001702002,Azkoitia,0.9
5680052,2001702002,Azkoitia,0.9
5581037,2001701002,Azkoitia,0.4
5680051,2001702002,Azkoitia,0.9
5680050,2001702002,Azkoitia,0.9
5680009,2001703003,Azkoitia,0.6
5581046,2001701002,Azkoitia,0.4
5479015,2001703003,Azkoitia,0.6
5581026,2001701002,Azkoitia,0.4
5681191,2001702001,Azkoitia,0.3
5581057,2001701002,Azkoitia,0.4
5580179,2001703001,Azkoitia,0.5
5681187,2001702001,Azkoitia,0.3
5580178,2001703001,Azkoitia,0.5
5680089,2001703004,Azkoitia,0.4
5680112,2001703001,Azkoitia,0.5
5681026,2001703004,Azkoitia,0.4
5680025,2001703004,Azkoitia,0.4
5681004,2001702001,Azkoitia,0.3
5681007,2001702001,Azkoitia,0.3
5680026,2001703004,Azkoitia,0.4
5681013,2001702001,Azkoitia,0.3
5681155,2001703004,Azkoitia,0.4
5581053,2001702002,Azkoitia,0.9
5581025,2001702002,Azkoitia,0.9
5581051,2001701002,Azkoitia,0.4
5681215,2001702001,Azkoitia,0.3
5681218,2001702001,Azkoitia,0.3
5681219,2001702001,Azkoitia,0.3
5681009,2001702001,Azkoitia,0.3
5580148,2001701002,Azkoitia,0.4
5680096,2001703001,Azkoitia,0.5
5680207,2001703003,Azkoitia,0.6
5681094,2001702002,Azkoitia,0.9
5680208,2001703003,Azkoitia,0.6
5681093,2001702002,Azkoitia,0.9
5680219,2001703003,Azkoitia,0.6
5680210,2001703003,Azkoitia,0.6
5480018,2001701001,Azkoitia,0.6
5580084,2001701001,Azkoitia,0.6
5479005,2001701001,Azkoitia,0.6
5681080,2001702002,Azkoitia,0.9
5681091,2001702002,Azkoitia,0.9
5681010,2001702002,Azkoitia,0.9
5581052,2001702002,Azkoitia,0.9
5580012,2001701002,Azkoitia,0.4
5580146,2001701002,Azkoitia,0.4
5581017,2001701002,Azkoitia,0.4
5580092,2001701002,Azkoitia,0.4
5581008,2001702002,Azkoitia,0.9
5580145,2001701001,Azkoitia,0.6
5781004,2001702002,Azkoitia,0.9
5681102,2001702002,Azkoitia,0.9
5680035,2001703003,Azkoitia,0.6
5680037,2001703003,Azkoitia,0.6
5680187,2001703003,Azkoitia,0.6
5580091,2001703001,Azkoitia,0.5
5580154,2001701001,Azkoitia,0.6
5581030,2001702002,Azkoitia,0.9
5780007,2001702002,Azkoitia,0.9
5781013,2001702002,Azkoitia,0.9
5680184,2001702002,Azkoitia,0.9
5380001,2001701001,Azkoitia,0.6
5183002,2001701001,Azkoitia,0.6
5581031,2001701001,Azkoitia,0.6
5580009,2001703001,Azkoitia,0.5
5482002,2001702002,Azkoitia,0.9
5275005,2001703003,Azkoitia,0.6
5275004,2001703003,Azkoitia,0.6
5580030,2001703001,Azkoitia,0.5
5778003,2001703003,Azkoitia,0.6
5780005,2001702002,Azkoitia,0.9
5681124,2001702002,Azkoitia,0.9
5581013,2001702002,Azkoitia,0.9
5480027,2001701001,Azkoitia,0.6
5780006,2001702002,Azkoitia,0.9
5781027,2001801007,Azkoitia,0.5
5680188,2001703003,Azkoitia,0.6
5480019,2001701001,Azkoitia,0.6
5781006,2001702002,Azkoitia,0.9
5681058,2001702002,Azkoitia,0.9
5680012,2001703002,Azkoitia,0.5
5480038,2001701001,Azkoitia,0.6
5376001,2001703003,Azkoitia,0.6
5681035,2001702001,Azkoitia,0.3
5681110,2001702001,Azkoitia,0.3
5680085,2001702002,Azkoitia,0.9
5484003,2001702002,Azkoitia,0.9
5379009,2001701001,Azkoitia,0.6
5381008,2001701001,Azkoitia,0.6
5781026,2001702002,Azkoitia,0.9
5580070,2001703001,Azkoitia,0.5
5680081,2001703001,Azkoitia,0.5
5680100,2001703001,Azkoitia,0.5
5580073,2001703001,Azkoitia,0.5
5580090,2001703001,Azkoitia,0.5
