Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
8187066,24,12,4,22,27,13,4,23,20,10,3,18,118,57,12,36
8187068,26,12,4,23,28,14,4,24,21,10,3,20,116,56,13,37
8187070,26,12,4,23,28,14,4,24,21,10,3,20,116,56,13,37
8187072,26,12,4,23,28,14,4,24,21,10,3,20,116,56,13,37
8187073,25,12,4,23,28,13,4,24,21,10,3,19,117,56,12,37
8187076,19,9,4,17,22,10,4,20,15,7,3,14,113,54,15,39
8188023,16,8,4,17,19,9,4,20,12,6,3,13,110,53,13,39
8188029,23,11,4,21,25,12,4,23,18,9,3,17,116,56,13,37
8188030,19,9,4,23,22,10,4,24,15,7,3,20,113,54,13,37
8187042,19,9,4,23,22,10,4,24,15,7,3,20,113,54,13,37
8187023,19,9,3,20,22,10,3,23,15,7,2,16,113,54,12,37
8187046,19,9,3,17,22,10,3,20,15,7,2,14,113,54,12,39
8188008,7,3,2,6,9,4,1,8,2,1,1,2,100,48,12,35
8188009,6,3,2,6,8,4,1,8,1,1,1,1,99,48,12,34
8188010,7,3,2,7,10,5,2,9,3,1,1,3,101,49,12,36
8188020,7,4,2,7,11,5,2,10,5,2,1,4,103,49,12,37
8188041,7,4,2,7,11,5,2,10,5,2,1,4,103,49,12,37
8188027,5,2,2,4,9,4,2,8,3,1,1,2,100,48,12,36
8188019,7,4,2,7,11,5,2,10,5,2,1,4,103,49,12,38
8188018,7,4,2,7,11,5,2,10,5,2,1,4,103,49,12,38
8188006,5,2,2,4,9,4,2,8,2,1,1,2,100,48,12,35
8288035,5,2,2,4,9,4,2,8,3,1,1,2,100,48,12,36
8188103,5,3,1,5,8,4,1,7,0,0,1,0,99,48,11,34
8188092,3,2,1,3,7,3,1,6,3,1,1,2,99,47,11,34
8189068,5,2,1,4,2,1,1,2,1,0,1,1,93,45,11,15
8189069,9,4,1,5,5,3,1,2,4,2,1,2,95,46,11,33
8189071,4,2,1,4,3,2,1,3,1,1,1,1,94,45,11,33
8189072,4,2,1,3,3,1,1,3,1,0,1,1,94,45,11,32
8189073,4,2,1,4,4,2,1,4,2,1,1,2,95,46,11,33
8189074,6,3,2,5,6,3,1,6,4,2,1,4,96,46,12,35
8189043,3,2,1,3,3,1,1,3,1,0,1,1,94,45,11,32
8189066,3,1,1,3,3,1,1,3,2,1,1,1,95,46,11,33
8189064,4,2,1,3,4,2,1,4,3,1,1,2,96,46,11,34
8189033,4,2,1,4,4,2,1,4,3,1,1,3,96,46,11,34
8189034,4,2,1,4,4,2,1,4,3,1,1,3,96,46,11,34
8189035,4,2,1,3,4,2,1,4,2,1,1,2,96,46,11,33
8189036,4,2,1,3,4,2,1,4,2,1,1,2,96,46,11,33
8189038,5,2,1,4,5,2,1,4,2,1,1,2,96,46,12,33
8189039,4,2,1,3,4,2,1,4,2,1,1,2,96,46,11,33
8189040,5,2,1,5,5,2,1,4,3,1,1,2,96,46,12,34
8289086,1,1,0,2,3,1,1,2,3,1,1,2,95,46,11,33
8289131,2,1,0,2,4,2,1,2,2,1,1,2,96,46,11,33
8189052,2,1,2,2,6,3,2,5,5,2,2,4,98,47,12,34
8189041,3,2,2,3,7,3,2,6,3,1,1,2,99,47,12,34
8188090,4,2,1,3,7,3,1,6,2,1,1,2,98,47,11,34
8188089,4,2,1,3,7,3,1,7,2,1,1,2,98,47,11,33
8188088,4,2,1,4,7,3,1,6,2,1,1,2,98,47,11,33
8188054,6,3,2,5,8,4,1,7,0,0,1,0,99,48,12,34
8188087,6,3,2,6,9,4,2,8,2,1,1,2,100,48,12,35
8188032,6,3,1,5,8,4,1,8,1,0,1,1,99,48,12,34
8188086,5,3,1,5,8,4,1,7,1,0,1,1,99,47,12,34
8188085,5,3,1,5,7,3,1,7,1,1,1,1,98,47,12,34
8188084,5,3,1,5,7,3,1,6,1,1,1,1,98,47,11,33
8188083,5,3,1,5,8,4,1,7,1,0,1,1,99,48,12,34
8188082,5,3,1,5,8,4,1,7,1,0,1,1,99,48,12,34
8188069,4,2,1,4,7,3,1,6,2,1,1,2,98,47,11,32
8188080,4,2,1,4,7,3,1,6,2,1,1,2,98,47,11,33
8188091,6,3,1,5,8,4,1,7,1,0,1,0,99,48,12,34
8189079,3,2,1,3,5,2,1,4,3,1,1,2,96,46,11,34
8189077,4,2,1,4,5,3,1,5,3,1,1,3,96,46,11,33
8189078,4,2,1,4,5,3,1,6,3,1,1,2,96,46,11,33
8188071,5,2,1,5,6,3,1,6,2,1,1,1,97,47,11,33
8188070,4,2,1,4,6,3,1,6,2,1,1,2,97,47,11,33
8288069,2,1,3,2,6,3,2,5,4,2,2,4,98,47,13,35
8288057,3,2,2,3,7,3,2,6,6,3,2,5,99,48,12,36
8288060,3,2,2,3,7,3,2,6,6,3,2,5,99,48,12,36
8289108,3,2,2,3,7,3,2,6,6,3,2,5,99,48,12,36
8288062,2,1,3,2,6,3,2,5,5,2,2,4,98,47,13,35
8288063,2,1,3,2,6,3,2,5,5,2,2,4,98,47,13,35
8289110,1,1,2,1,6,3,2,5,5,3,2,5,98,47,12,36
8289111,1,1,2,1,5,2,2,4,4,2,2,3,97,46,12,34
8289112,3,1,2,3,6,3,2,6,5,2,2,5,98,47,12,35
8189023,2,1,2,2,6,3,2,5,4,2,2,4,97,47,12,35
8289113,1,1,2,1,6,3,2,5,5,3,2,5,98,47,12,36
8289114,1,1,2,1,6,3,2,5,5,3,2,5,98,47,12,36
8289115,0,0,0,0,4,2,1,4,4,2,1,4,97,47,11,35
8289118,5,2,1,4,1,1,1,1,1,0,1,1,93,45,10,32
8289134,5,2,2,2,9,4,2,6,7,4,2,4,101,48,12,36
8189031,4,2,1,3,4,2,1,4,3,1,1,2,96,46,11,34
8189019,4,2,1,4,2,1,1,2,1,1,1,0,93,45,11,32
8188060,5,2,2,5,8,4,1,8,1,0,1,1,99,48,12,34
8188061,5,2,2,5,8,4,1,8,1,0,1,1,99,48,12,34
8188062,4,2,2,4,8,4,1,7,3,1,1,3,100,48,12,36
8188063,4,2,2,4,8,4,1,7,3,1,1,3,100,48,12,36
8188064,4,2,2,4,8,4,1,7,3,1,1,3,100,48,12,36
8188102,4,2,2,4,8,4,1,7,3,1,1,3,100,48,12,36
8188066,4,2,2,4,8,4,1,7,3,1,1,3,100,48,12,36
8188081,4,2,2,4,8,4,2,7,3,1,1,3,100,48,12,36
8188067,4,2,2,4,8,4,2,7,3,1,1,3,100,48,12,36
8188047,4,2,2,4,8,4,2,7,3,1,1,3,100,48,12,36
8188104,4,2,2,4,8,4,2,7,3,1,1,3,100,48,12,36
8188107,4,2,2,4,8,4,2,7,3,1,1,3,100,48,12,36
8188112,4,2,2,4,8,4,2,7,3,2,1,3,99,48,12,36
8188109,4,2,2,4,8,4,2,7,3,2,1,3,99,48,12,36
8188108,4,2,2,3,8,4,2,7,3,2,1,3,99,48,12,36
8188111,4,2,2,3,8,4,2,7,3,2,1,3,99,48,12,36
8189028,4,2,2,3,8,4,2,7,3,2,1,3,99,48,12,36
8189027,4,2,2,3,8,4,2,7,3,2,1,3,99,48,12,36
8189012,5,2,2,3,9,4,2,7,4,2,1,3,101,48,12,36
8189026,5,2,2,5,9,4,2,8,7,4,2,7,101,48,12,37
8189057,5,2,2,5,9,4,2,8,7,4,2,7,101,48,12,37
8189025,5,2,2,5,9,4,2,8,7,4,2,7,101,48,12,37
8189024,5,2,2,5,9,4,2,8,7,4,2,7,101,48,12,37
8189014,3,1,2,3,6,3,2,6,5,2,2,5,98,47,12,35
8289107,8,4,1,7,4,2,1,4,3,2,1,3,95,46,11,34
8289122,7,3,1,6,4,2,1,3,3,1,1,3,94,45,11,34
8289123,7,3,1,6,3,2,1,3,2,1,1,3,94,45,11,34
8189017,6,3,1,6,3,1,1,3,2,1,1,2,94,45,11,33
8189018,6,3,1,5,3,1,1,2,2,1,1,2,93,45,11,33
8289124,7,3,1,6,4,2,1,3,3,1,1,3,94,45,11,34
8289125,8,4,1,7,4,2,1,4,3,2,1,3,95,46,11,34
8289126,7,4,1,7,4,2,1,4,3,1,1,3,95,46,11,34
8289127,7,3,1,6,3,2,1,3,2,1,1,3,94,45,10,34
8289128,5,3,1,5,2,1,1,2,1,1,1,1,93,45,11,32
8289129,4,2,1,4,0,0,1,0,2,1,1,2,94,45,10,33
8288041,9,4,3,8,12,6,2,11,6,3,2,6,104,50,13,39
8288076,9,4,3,8,12,6,2,11,6,3,2,6,104,50,13,39
8288074,10,5,3,9,14,7,2,12,8,4,2,6,106,51,13,40
8288073,9,5,3,9,13,6,2,12,7,3,2,6,105,50,13,40
8388008,36,17,8,33,40,19,8,36,39,19,8,35,112,54,18,64
8388011,24,12,6,22,28,14,6,26,22,11,5,20,119,57,16,53
8387001,32,15,7,29,35,17,7,32,29,14,6,27,119,57,17,60
8287007,32,15,6,29,36,17,6,32,29,14,5,27,126,61,16,57
8387010,48,23,7,43,51,25,7,47,45,22,6,41,137,66,17,72
8387008,37,18,7,34,41,20,7,37,35,17,6,32,132,63,17,62
8287005,27,13,6,25,31,15,6,28,25,12,5,23,123,59,16,51
8287018,27,13,6,25,31,15,6,28,25,12,5,23,123,59,16,51
8287012,28,13,6,25,32,15,6,29,26,12,5,23,122,59,16,57
8387009,37,18,6,34,41,20,6,37,35,17,5,32,132,63,16,62
8387007,35,17,7,32,39,19,7,36,33,16,6,30,130,63,17,60
8287008,32,15,7,29,36,17,7,32,29,14,6,27,126,61,17,57
8287015,33,16,7,30,37,18,7,34,31,15,6,28,128,62,17,59
8786001,112,54,21,93,122,59,23,96,110,53,20,92,168,81,25,108
8686003,112,54,21,93,122,59,23,96,110,53,20,92,168,81,25,108
8486001,70,34,10,64,74,35,10,67,68,33,9,62,139,67,20,90
8385005,66,32,13,60,70,33,13,63,64,31,12,58,160,77,24,83
8285005,57,27,16,52,61,29,15,55,55,26,15,50,152,73,26,70
8386001,50,24,11,45,53,26,10,49,47,23,10,43,144,69,21,73
8386006,44,21,11,40,48,23,10,43,42,20,10,38,139,67,21,68
8286009,64,31,8,49,68,33,8,47,61,29,7,47,159,76,18,61
8188095,25,12,5,23,25,12,4,22,21,10,5,19,105,50,14,52
8088002,27,13,6,24,28,14,6,26,22,10,5,20,115,55,15,45
8088001,28,14,5,26,27,13,4,25,23,11,5,21,108,52,14,53
8189056,27,13,3,25,26,12,3,23,27,13,4,25,98,47,13,54
8189055,14,7,2,13,13,6,1,12,12,6,2,11,93,45,12,42
8388016,32,16,6,29,36,17,6,33,35,17,6,32,109,52,16,61
8188057,14,7,4,13,18,9,3,16,11,5,3,10,109,53,14,43
8188068,16,8,4,14,19,9,4,17,12,6,3,11,110,53,15,36
8188055,16,8,4,16,19,9,4,19,12,6,3,14,110,53,15,47
8188053,18,8,4,16,21,10,4,19,15,7,3,14,113,54,15,47
8188051,18,8,4,16,21,10,4,20,15,7,3,14,113,54,15,47
8187048,18,9,4,16,22,10,4,20,15,7,3,14,113,54,15,47
8189045,4,2,1,4,5,3,1,5,3,1,1,3,96,46,11,33
8189046,6,3,1,4,7,3,1,5,5,2,1,4,98,47,11,34
8289044,8,4,1,8,5,3,1,5,5,2,1,4,90,43,10,35
8289068,8,4,1,8,5,3,1,5,5,2,1,4,90,43,10,35
8289030,8,4,1,8,5,3,1,5,5,2,1,4,90,43,10,35
8289031,12,6,2,11,9,4,1,8,8,4,1,7,87,42,11,34
8289032,10,5,2,9,7,4,1,7,7,3,1,6,88,42,11,33
8289033,10,5,2,9,7,4,1,7,7,3,1,6,88,42,11,33
8289035,8,4,1,8,5,3,1,5,5,2,1,4,90,43,10,35
8289045,8,4,1,8,5,3,1,5,5,2,1,4,90,43,10,35
8289037,8,4,1,8,5,3,1,5,5,2,1,4,90,43,10,35
8289029,8,4,2,8,5,3,1,5,5,2,1,4,90,43,11,35
8289039,10,5,2,9,7,4,1,7,7,3,1,6,88,42,11,33
8289040,10,5,2,9,7,4,1,7,7,3,1,6,88,42,11,33
8289041,10,5,2,10,7,4,1,7,7,3,1,6,88,42,11,34
8289042,11,5,2,10,8,4,1,7,7,3,1,6,86,41,11,33
8289043,11,5,2,10,8,4,1,7,7,4,1,7,88,42,11,33
8289021,11,5,2,10,8,4,1,7,8,4,1,7,88,42,11,33
8289019,12,6,2,11,9,4,1,8,8,4,1,8,87,42,11,32
8289036,12,6,2,11,9,4,1,8,8,4,1,8,87,42,11,32
8289014,13,6,2,11,9,5,1,9,9,4,1,8,84,41,11,31
8289015,13,6,2,11,9,5,1,9,9,4,1,8,84,41,10,31
8289020,10,5,2,9,7,4,1,7,7,3,1,6,88,42,11,33
8289022,14,7,2,13,11,5,2,10,10,5,2,9,86,41,11,30
8289023,13,6,2,12,10,5,2,9,10,5,2,9,85,41,11,31
8289024,13,6,2,12,10,5,2,9,10,5,2,9,85,41,11,31
8289025,13,6,2,12,10,5,2,9,10,5,2,9,85,41,11,31
8289026,12,6,2,11,9,4,1,8,8,4,1,8,87,42,10,32
8289047,12,6,2,11,9,4,1,8,8,4,1,8,87,42,11,32
8289013,12,6,2,11,9,4,1,8,8,4,1,8,87,42,11,32
